    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/views/generic/base.py", line 105, in view
    return self.dispatch(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/rest_framework/views.py", line 515, in dispatch
    response = self.handle_exception(exc)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/rest_framework/views.py", line 475, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/usr/local/lib/python3.11/site-packages/rest_framework/views.py", line 486, in raise_uncaught_exception
    raise exc
  File "/usr/local/lib/python3.11/site-packages/rest_framework/views.py", line 512, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/rest_framework/generics.py", line 194, in post
    return self.create(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/rest_framework/mixins.py", line 19, in create
    self.perform_create(serializer)
  File "/usr/local/lib/python3.11/site-packages/rest_framework/mixins.py", line 24, in perform_create
    serializer.save()
  File "/usr/local/lib/python3.11/site-packages/rest_framework/serializers.py", line 210, in save
    self.instance = self.create(validated_data)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/apps/accounts/serializers.py", line 45, in create
    first_name=validated_data["first_name"],
               ~~~~~~~~~~~~~~^^^^^^^^^^^^^^
KeyError: 'first_name'
ERROR 2025-12-30 18:36:02,971 log Internal Server Error: /api/accounts/register/
Traceback (most recent call last):
  File "/usr/local/lib/python3.11/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/views/decorators/csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/views/generic/base.py", line 105, in view
    return self.dispatch(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/rest_framework/views.py", line 515, in dispatch
    response = self.handle_exception(exc)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/rest_framework/views.py", line 475, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/usr/local/lib/python3.11/site-packages/rest_framework/views.py", line 486, in raise_uncaught_exception
    raise exc
  File "/usr/local/lib/python3.11/site-packages/rest_framework/views.py", line 512, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/rest_framework/generics.py", line 194, in post
    return self.create(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/rest_framework/mixins.py", line 19, in create
    self.perform_create(serializer)
  File "/usr/local/lib/python3.11/site-packages/rest_framework/mixins.py", line 24, in perform_create
    serializer.save()
  File "/usr/local/lib/python3.11/site-packages/rest_framework/serializers.py", line 210, in save
    self.instance = self.create(validated_data)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/apps/accounts/serializers.py", line 45, in create
    first_name=validated_data["first_name"],
               ~~~~~~~~~~~~~~^^^^^^^^^^^^^^
KeyError: 'first_name'
ERROR 2025-12-30 18:36:03,763 log Internal Server Error: /api/accounts/register/
Traceback (most recent call last):
  File "/usr/local/lib/python3.11/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/views/decorators/csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/views/generic/base.py", line 105, in view
    return self.dispatch(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/rest_framework/views.py", line 515, in dispatch
    response = self.handle_exception(exc)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/rest_framework/views.py", line 475, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/usr/local/lib/python3.11/site-packages/rest_framework/views.py", line 486, in raise_uncaught_exception
    raise exc
  File "/usr/local/lib/python3.11/site-packages/rest_framework/views.py", line 512, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/rest_framework/generics.py", line 194, in post
    return self.create(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/rest_framework/mixins.py", line 19, in create
    self.perform_create(serializer)
  File "/usr/local/lib/python3.11/site-packages/rest_framework/mixins.py", line 24, in perform_create
    serializer.save()
  File "/usr/local/lib/python3.11/site-packages/rest_framework/serializers.py", line 210, in save
    self.instance = self.create(validated_data)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/apps/accounts/serializers.py", line 45, in create
    first_name=validated_data["first_name"],
               ~~~~~~~~~~~~~~^^^^^^^^^^^^^^
KeyError: 'first_name'
WARNING 2025-12-30 19:49:25,238 log Not Found: /favicon.ico
WARNING 2025-12-30 19:49:46,140 log Not Found: /favicon.ico
WARNING 2025-12-30 19:55:15,771 log Not Found: /favicon.ico
WARNING 2025-12-30 20:22:00,547 log Not Found: /api/accounts/password-reset/
WARNING 2025-12-30 20:22:05,028 log Not Found: /api/accounts/password-reset/
WARNING 2025-12-30 20:22:05,900 log Not Found: /api/accounts/password-reset/
WARNING 2025-12-30 20:22:06,086 log Not Found: /api/accounts/password-reset/
WARNING 2025-12-30 20:23:08,846 log Method Not Allowed: /api/accounts/login/
WARNING 2025-12-30 20:23:09,016 log Not Found: /favicon.ico
WARNING 2025-12-30 21:40:41,138 log Forbidden: /api/accounts/me/
WARNING 2025-12-30 21:40:51,843 log Forbidden: /api/accounts/me/
WARNING 2025-12-30 21:40:52,903 log Forbidden: /api/accounts/me/
WARNING 2025-12-30 21:40:54,289 log Forbidden: /api/accounts/me/
WARNING 2025-12-30 21:41:07,462 log Forbidden: /api/accounts/me/
WARNING 2025-12-30 21:41:17,829 log Forbidden: /api/accounts/me/
WARNING 2025-12-30 21:41:28,052 log Forbidden: /api/accounts/me/
WARNING 2025-12-30 21:42:07,315 log Forbidden: /api/accounts/me/
WARNING 2025-12-30 21:49:19,252 log Forbidden: /api/accounts/me/
WARNING 2025-12-30 22:09:25,536 log Forbidden: /api/accounts/me/
WARNING 2025-12-30 22:11:15,118 log Forbidden: /api/accounts/me/
WARNING 2025-12-30 22:11:27,425 log Forbidden: /api/accounts/me/
WARNING 2025-12-30 22:11:28,397 log Forbidden: /api/accounts/me/
WARNING 2025-12-30 22:11:29,367 log Forbidden: /api/accounts/me/
WARNING 2025-12-30 22:22:18,167 log Forbidden: /api/accounts/me/
WARNING 2025-12-30 22:35:11,480 log Forbidden: /api/accounts/me/
WARNING 2025-12-30 22:39:13,597 log Unauthorized: /api/accounts/login/
WARNING 2025-12-30 22:39:38,588 log Unauthorized: /api/accounts/login/
WARNING 2025-12-30 22:43:27,415 log Forbidden: /api/accounts/me/
WARNING 2025-12-30 22:43:41,898 log Forbidden: /api/accounts/me/
WARNING 2025-12-30 22:43:45,431 log Forbidden: /api/accounts/me/
WARNING 2025-12-30 22:43:46,526 log Forbidden: /api/accounts/me/
WARNING 2025-12-30 22:43:48,549 log Forbidden: /api/accounts/me/
WARNING 2025-12-30 22:43:49,182 log Forbidden: /api/accounts/me/
ERROR 2025-12-30 22:44:38,115 log Internal Server Error: /api/accounts/register/
Traceback (most recent call last):
  File "/usr/local/lib/python3.11/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/views/decorators/csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/views/generic/base.py", line 105, in view
    return self.dispatch(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/rest_framework/views.py", line 515, in dispatch
    response = self.handle_exception(exc)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/rest_framework/views.py", line 475, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/usr/local/lib/python3.11/site-packages/rest_framework/views.py", line 486, in raise_uncaught_exception
    raise exc
  File "/usr/local/lib/python3.11/site-packages/rest_framework/views.py", line 512, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/rest_framework/generics.py", line 194, in post
    return self.create(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/rest_framework/mixins.py", line 19, in create
    self.perform_create(serializer)
  File "/usr/local/lib/python3.11/site-packages/rest_framework/mixins.py", line 24, in perform_create
    serializer.save()
  File "/usr/local/lib/python3.11/site-packages/rest_framework/serializers.py", line 210, in save
    self.instance = self.create(validated_data)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/apps/accounts/serializers.py", line 45, in create
    first_name=validated_data["first_name"],
               ~~~~~~~~~~~~~~^^^^^^^^^^^^^^
KeyError: 'first_name'
WARNING 2025-12-30 22:44:51,063 log Forbidden: /api/accounts/me/
WARNING 2026-01-02 06:44:31,996 log Forbidden: /api/accounts/me/
WARNING 2026-01-02 06:44:32,133 log Not Found: /favicon.ico
WARNING 2026-01-02 06:50:50,822 log Forbidden: /api/accounts/me/
WARNING 2026-01-02 06:50:51,597 log Forbidden: /api/accounts/me/
WARNING 2026-01-02 06:50:52,308 log Forbidden: /api/accounts/me/
WARNING 2026-01-02 06:50:52,470 log Forbidden: /api/accounts/me/
WARNING 2026-01-02 07:07:58,113 log Forbidden: /api/projects/
WARNING 2026-01-02 07:08:34,834 log Not Found: /api/projects/projectlist/
WARNING 2026-01-02 07:08:59,619 log Forbidden: /api/projects/
WARNING 2026-01-02 07:09:09,753 log Forbidden: /api/projects/
WARNING 2026-01-02 07:12:34,376 log Not Found: /api/projects/detail/
WARNING 2026-01-02 07:12:42,172 log Not Found: /api/projects/detail/
WARNING 2026-01-02 07:12:44,962 log Not Found: /api/projects/detail/
WARNING 2026-01-02 07:13:31,171 log Not Found: /api/projects/edit/
WARNING 2026-01-02 07:14:22,948 log Not Found: /api/projects/list/
WARNING 2026-01-02 07:15:39,125 log Forbidden: /api/accounts/me/
WARNING 2026-01-02 07:15:41,211 log Forbidden: /api/accounts/me/
WARNING 2026-01-02 07:15:41,390 log Forbidden: /api/accounts/me/
WARNING 2026-01-02 07:15:42,161 log Forbidden: /api/accounts/me/
WARNING 2026-01-02 07:15:42,287 log Forbidden: /api/accounts/me/
WARNING 2026-01-02 07:16:08,580 log Bad Request: /api/accounts/register/
WARNING 2026-01-02 07:16:10,685 log Bad Request: /api/accounts/register/
WARNING 2026-01-02 08:35:28,713 log Forbidden: /api/accounts/me/
WARNING 2026-01-02 08:35:31,397 log Forbidden: /api/accounts/me/
WARNING 2026-01-02 08:35:32,253 log Forbidden: /api/accounts/me/
WARNING 2026-01-02 08:35:32,478 log Forbidden: /api/accounts/me/
WARNING 2026-01-02 08:35:32,653 log Forbidden: /api/accounts/me/
WARNING 2026-01-02 08:36:53,618 log Forbidden: /api/accounts/me/
WARNING 2026-01-02 08:37:02,481 log Forbidden: /api/accounts/me/
WARNING 2026-01-02 08:37:03,565 log Forbidden: /api/accounts/me/
WARNING 2026-01-02 08:37:27,719 log Forbidden: /api/accounts/me/
WARNING 2026-01-02 08:37:28,891 log Forbidden: /api/accounts/me/
WARNING 2026-01-02 08:37:30,268 log Forbidden: /api/accounts/me/
WARNING 2026-01-02 08:37:30,403 log Forbidden: /api/accounts/me/
WARNING 2026-01-06 09:30:28,452 log Not Found: /dashboard
WARNING 2026-01-06 09:30:28,519 log Not Found: /favicon.ico
WARNING 2026-01-06 09:30:55,748 log Not Found: /api/accounts//health
WARNING 2026-01-06 09:31:08,483 log Not Found: /api/accounts/
WARNING 2026-01-06 09:31:33,865 log Method Not Allowed: /api/accounts/register/
WARNING 2026-01-06 09:33:18,390 log Method Not Allowed: /api/accounts/login/
WARNING 2026-01-06 09:35:29,323 log Not Found: /api/projects/project/
WARNING 2026-01-06 09:35:52,005 log Not Found: /api/projects/list
WARNING 2026-01-06 09:35:56,333 log Not Found: /api/projects/list/
WARNING 2026-01-06 09:37:23,865 log Forbidden: /api/projects/members/
WARNING 2026-01-06 09:37:37,123 log Forbidden: /api/projects/wbs/
WARNING 2026-01-06 09:37:42,564 log Forbidden: /api/projects/wbs/
WARNING 2026-01-06 09:37:49,816 log Forbidden: /api/projects/wbs/
WARNING 2026-01-06 09:37:49,924 log Not Found: /favicon.ico
WARNING 2026-01-06 09:38:03,421 log Forbidden: /api/projects/wbs/
WARNING 2026-01-07 08:12:58,616 log Not Found: /favicon.ico
WARNING 2026-01-07 08:13:22,927 log Method Not Allowed: /api/accounts/register/
WARNING 2026-01-07 08:15:24,801 log Method Not Allowed: /api/accounts/login/
WARNING 2026-01-07 08:17:17,818 log Not Found: /api/accounts/progress/
WARNING 2026-01-07 08:17:36,042 log Forbidden: /api/progress/
WARNING 2026-01-07 08:18:07,679 log Forbidden: /api/progress/wbs/
WARNING 2026-01-07 08:18:20,169 log Forbidden: /api/progress/
WARNING 2026-01-07 08:18:55,702 log Forbidden: /api/finance/
WARNING 2026-01-07 08:19:09,844 log Forbidden: /api/qa/
WARNING 2026-01-07 08:19:35,082 log Forbidden: /api/projects/
WARNING 2026-01-07 08:19:44,609 log Not Found: /api/projects/project
WARNING 2026-01-07 08:19:49,329 log Not Found: /api/projects/project/
WARNING 2026-01-07 08:20:03,652 log Not Found: /api/projects/list/
WARNING 2026-01-07 08:20:14,652 log Forbidden: /api/projects/wbs/
WARNING 2026-01-09 23:54:19,437 log Not Found: /favicon.ico
WARNING 2026-01-09 23:54:40,164 log Not Found: /api/admin/dashboard/
WARNING 2026-01-09 23:55:34,110 log Unauthorized: /api/admin/users/
WARNING 2026-01-09 23:56:39,076 log Unauthorized: /api/admin/roles/
WARNING 2026-01-09 23:57:09,443 log Unauthorized: /api/admin/settings/
WARNING 2026-01-09 23:57:46,780 log Unauthorized: /api/admin/audit-logs/
WARNING 2026-01-10 00:07:51,973 log Unauthorized: /api/admin/
WARNING 2026-01-10 00:13:01,435 log Unauthorized: /api/admin/permissions-matrix/
WARNING 2026-01-10 00:13:35,655 log Unauthorized: /api/admin/analytics/
WARNING 2026-01-10 00:13:41,409 log Unauthorized: /api/admin/analytics/
WARNING 2026-01-10 00:13:42,535 log Unauthorized: /api/admin/analytics/
WARNING 2026-01-10 00:13:44,167 log Unauthorized: /api/admin/
WARNING 2026-01-10 00:33:06,866 log Unauthorized: /api/admin/
WARNING 2026-01-10 00:33:09,131 log Unauthorized: /api/admin/
WARNING 2026-01-10 00:33:10,118 log Unauthorized: /api/admin/
WARNING 2026-01-10 00:33:10,975 log Unauthorized: /api/admin/
WARNING 2026-01-10 00:33:11,164 log Unauthorized: /api/admin/
WARNING 2026-01-10 00:33:11,885 log Unauthorized: /api/admin/
WARNING 2026-01-10 00:33:12,045 log Unauthorized: /api/admin/
WARNING 2026-01-10 00:33:34,777 log Not Found: /api/admin/dashboard/
WARNING 2026-01-10 00:33:34,825 log Not Found: /favicon.ico
WARNING 2026-01-10 00:33:42,494 log Unauthorized: /api/admin/
WARNING 2026-01-10 00:36:02,131 log Unauthorized: /api/admin/
WARNING 2026-01-10 00:36:15,236 log Not Found: /api/admin/dashboard/
WARNING 2026-01-10 00:36:41,573 log Not Found: /api/admin/dashboard/
WARNING 2026-01-10 00:38:58,940 log Unauthorized: /api/admin/
WARNING 2026-01-10 00:39:18,445 log Unauthorized: /api/admin/
WARNING 2026-01-10 00:39:21,447 log Unauthorized: /api/admin/
WARNING 2026-01-10 00:39:21,512 log Not Found: /favicon.ico
WARNING 2026-01-10 01:40:44,802 log Unauthorized: /api/admin/
WARNING 2026-01-10 01:40:58,310 log Unauthorized: /api/admin/settings/
WARNING 2026-01-10 01:41:11,077 log Unauthorized: /api/admin/roles/
WARNING 2026-01-10 01:41:24,656 log Unauthorized: /api/admin/users/
WARNING 2026-01-10 01:42:01,499 log Not Found: /api/admin/mentrix/
WARNING 2026-01-10 01:42:12,757 log Not Found: /api/accounts/
WARNING 2026-01-10 01:42:12,826 log Not Found: /favicon.ico
WARNING 2026-01-10 01:42:37,268 log Unauthorized: /api/accounts/me/
WARNING 2026-01-10 01:42:37,371 log Not Found: /favicon.ico
WARNING 2026-01-10 01:45:56,673 log Method Not Allowed: /api/token/
WARNING 2026-01-10 01:46:18,744 log Unauthorized: /api/admin/
WARNING 2026-01-10 01:46:55,086 log Unauthorized: /api/admin/users/
WARNING 2026-01-10 01:47:11,835 log Unauthorized: /api/admin/roles/
WARNING 2026-01-10 01:47:25,062 log Unauthorized: /api/admin/settings/
WARNING 2026-01-10 01:47:49,785 log Unauthorized: /api/admin/audit-logs/
WARNING 2026-01-10 01:56:06,360 log Not Found: /api/admin/PermissionMatrix/
WARNING 2026-01-10 01:56:14,024 log Not Found: /api/admin/permissionMatrix/
WARNING 2026-01-10 01:56:25,756 log Not Found: /api/admin/permissionmatrix/
WARNING 2026-01-10 01:56:40,591 log Not Found: /api/admin/permission_matrix/
WARNING 2026-01-10 01:57:29,750 log Not Found: /api/admin/permission_matrixs/
WARNING 2026-01-10 01:57:36,350 log Unauthorized: /api/admin/permissions-matrix/
WARNING 2026-01-10 02:02:59,250 log Unauthorized: /api/admin/
WARNING 2026-01-10 02:03:06,131 log Unauthorized: /api/admin/
WARNING 2026-01-10 02:03:06,186 log Not Found: /favicon.ico
WARNING 2026-01-10 02:03:13,476 log Unauthorized: /api/admin/
WARNING 2026-01-10 03:19:37,416 log Method Not Allowed: /api/token/
WARNING 2026-01-10 03:20:38,116 log Unauthorized: /api/admin/
WARNING 2026-01-10 03:46:12,720 log Unauthorized: /api/accounts/me/
ERROR 2026-01-10 04:05:47,305 log Internal Server Error: /api/accounts/me/
Traceback (most recent call last):
  File "/usr/local/lib/python3.11/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/views/decorators/csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/views/generic/base.py", line 105, in view
    return self.dispatch(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/rest_framework/views.py", line 515, in dispatch
    response = self.handle_exception(exc)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/rest_framework/views.py", line 475, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/usr/local/lib/python3.11/site-packages/rest_framework/views.py", line 486, in raise_uncaught_exception
    raise exc
  File "/usr/local/lib/python3.11/site-packages/rest_framework/views.py", line 512, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/rest_framework/decorators.py", line 50, in handler
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
  File "/app/apps/accounts/views.py", line 35, in me
    "id": user.role.id,
          ^^^^^^^^^^^^
AttributeError: 'str' object has no attribute 'id'
WARNING 2026-01-10 04:07:55,618 log Unauthorized: /api/accounts/me/
ERROR 2026-01-10 04:08:25,673 log Internal Server Error: /api/accounts/me/
Traceback (most recent call last):
  File "/usr/local/lib/python3.11/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/views/decorators/csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/views/generic/base.py", line 105, in view
    return self.dispatch(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/rest_framework/views.py", line 515, in dispatch
    response = self.handle_exception(exc)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/rest_framework/views.py", line 475, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/usr/local/lib/python3.11/site-packages/rest_framework/views.py", line 486, in raise_uncaught_exception
    raise exc
  File "/usr/local/lib/python3.11/site-packages/rest_framework/views.py", line 512, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/rest_framework/decorators.py", line 50, in handler
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
  File "/app/apps/accounts/views.py", line 35, in me
    "id": user.role.id,
          ^^^^^^^^^^^^
AttributeError: 'str' object has no attribute 'id'
WARNING 2026-01-10 04:19:34,355 log Unauthorized: /api/accounts/me/
ERROR 2026-01-10 04:41:18,110 log Internal Server Error: /api/accounts/me/
Traceback (most recent call last):
  File "/usr/local/lib/python3.11/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/views/decorators/csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/views/generic/base.py", line 105, in view
    return self.dispatch(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/rest_framework/views.py", line 515, in dispatch
    response = self.handle_exception(exc)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/rest_framework/views.py", line 475, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/usr/local/lib/python3.11/site-packages/rest_framework/views.py", line 486, in raise_uncaught_exception
    raise exc
  File "/usr/local/lib/python3.11/site-packages/rest_framework/views.py", line 512, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/rest_framework/decorators.py", line 50, in handler
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
  File "/app/apps/accounts/views.py", line 35, in me
    "id": user.role.id,
          ^^^^^^^^^^^^
AttributeError: 'str' object has no attribute 'id'
WARNING 2026-01-10 04:42:05,989 log Unauthorized: /api/accounts/me/
ERROR 2026-01-10 04:45:44,478 log Internal Server Error: /api/accounts/me/
Traceback (most recent call last):
  File "/usr/local/lib/python3.11/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/views/decorators/csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/views/generic/base.py", line 105, in view
    return self.dispatch(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/rest_framework/views.py", line 515, in dispatch
    response = self.handle_exception(exc)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/rest_framework/views.py", line 475, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/usr/local/lib/python3.11/site-packages/rest_framework/views.py", line 486, in raise_uncaught_exception
    raise exc
  File "/usr/local/lib/python3.11/site-packages/rest_framework/views.py", line 512, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/rest_framework/decorators.py", line 50, in handler
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
  File "/app/apps/accounts/views.py", line 35, in me
    "id": user.role.id,
          ^^^^^^^^^^^^
AttributeError: 'str' object has no attribute 'id'
ERROR 2026-01-10 04:46:03,684 log Internal Server Error: /api/accounts/me/
Traceback (most recent call last):
  File "/usr/local/lib/python3.11/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
